record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked
9329,B6,JetBlue,B62002,LAX,SJO,14/05/2024 13:14,14/05/2024 15:11,112,ON_TIME,0,B757,BUSINESS,8C,f3fafa51-0c62-48f6-b619-15e92b2b0bea,F,19,CO,04/02/2024 17:02,WEB,TARJETA,212.83,USD,212.83,1,0
9330,AV,Avianca,AV1897,PTY,MAD,24/05/2025 19:48,24/05/2025 21:23,93,ON_TIME,0,B777,ECONOMY,34A,6b4384c7-fc5b-46fd-8c33-95170bbf3f33,M,40,PA,18/04/2025 22:24,APP,PAYPAL,72.94,USD,72.94,2,1
9331,CM,Copa Airlines,CM9738,SJO,MAD,10/10/2024 22:17,10/11/2024 02:29,48,DELAYED,209,E190,ECONOMY,44B,9556fbe3-fa43-4e7b-948f-280546832e01,m,43,MX,15/06/2024 08:08,AGENCIA,TARJETA,42.51,USD,42.51,1,0
9332,LA,LATAM,LA1842,HAV,MEX,14/02/2024 07:49,02-14-2024 02:25 PM,387,ON_TIME,0,A319,PREMIUM_ECONOMY,15B,8599f39e-7f9e-4f5c-80f5-772206461d33,M,24,US,07/01/2024 06:12,AEROPUERTO,TARJETA,103.61,EUR,112.93,2,1
9333,CM,Copa Airlines,CM3374,PTY,CUN,03/08/2024 05:14,03/08/2024 09:03,205,ON_TIME,0,B738,ECONOMY,30C,712e2471-c91b-4826-9998-f5927fa1bf0b,F,18,US,09/06/2024 05:07,AGENCIA,PUNTOS,44.17,GTQ,5.65,1,0
9334,AV,Avianca,AV2621,CUN,PTY,11/04/2024 06:43,04/11/2024 11:31,293,DIVERTED,0,B767,ECONOMY,26E,62452355-c1d8-4f99-a118-2ea30e128f6f,M,,GT,26/01/2024 03:08,APP,PAYPAL,103.85,USD,103.85,3,2
9335,LA,LATAM,LA2589,SJO,LAX,10/10/2025 21:56,11/10/2025 05:03,408,ON_TIME,0,B737,BUSINESS,10D,b9bfe33b-914b-4b41-986f-4362edbf5d9a,M,,SV,23/09/2025 11:21,APP,EFECTIVO,147.95,USD,147.95,1,0
9336,CM,Copa Airlines,CM6102,MAD,GUA,10/05/2024 11:51,05/10/2024 17:02,190,DELAYED,121,A320,ECONOMY,22D,e78477d2-2472-49ff-a4ba-c1e656406c18,M,43,CU,31/03/2024 02:15,APP,TRANSFERENCIA,101.78,USD,101.78,1,0
9337,AA,American Airlines,AA7248,LIM,SJO,13/09/2025 15:11,13/09/2025 21:28,359,ON_TIME,0,B787,ECONOMY,28C,bd6bc537-5684-47ef-a9bc-159f5a12c215,F,49,CR,19/08/2025 13:26,AGENCIA,TRANSFERENCIA,"72,06",GTQ,9.22,2,1
9338,WN,Southwest,WN4528,SAL,BOG,05/11/2025 18:55,12/05/2025 02:13,227,DELAYED,216,B787,ECONOMY,39B,9f1ba9e7-fd8d-4be9-b210-1a3370b13850,F,10,CR,11/04/2025 17:47,AGENCIA,TARJETA,83.48,USD,83.48,1,0
9339,WN,Southwest,WN2208,SJO,BOG,30/07/2025 11:46,07-30-2025 04:17 PM,267,ON_TIME,0,CRJ9,ECONOMY,19C,5143ab24-d74a-4aa6-b40f-82065746accf,M,20,CR,07-17-2025 06:39 AM,APP,PAYPAL,63.23,EUR,68.92,1,0
9340,AA,American Airlines,AA1063,SAP,MEX,09/10/2024 11:17,10/09/2024 13:34,130,ON_TIME,0,CRJ9,ECONOMY,41E,116d42e2-29f8-49fb-8772-a61039faa1dc,F,30,HN,02/08/2024 21:14,CALL_CENTER,TRANSFERENCIA,72.34,USD,72.34,0,0
9341,CM,Copa Airlines,CM2114,MAD,PTY,19/07/2025 04:55,07-19-2025 09:45 AM,294,ON_TIME,0,B767,ECONOMY,20C,cdfe377a-14b3-4203-b154-929bd77f84b2,Femenino,35,HN,27/03/2025 19:44,AGENCIA,PAYPAL,104.18,GTQ,13.34,1,0
9342,B6,JETBLUE,B60180,LIM,BCN,19/05/2024 03:38,19/05/2024 05:22,80,ON_TIME,0,B739,ECONOMY,24A,e8865a08-c2dd-4af3-ab3e-1b99a73c9295,F,29,SV,08/03/2024 11:59,AGENCIA,PUNTOS,93.55,USD,93.55,1,0
9343,UA,UNITED,UA0849,BCN,SAP,17/06/2025 01:59,17/06/2025 08:39,280,DELAYED,115,B737,ECONOMY,41B,cd59f4c3-96dd-4ca3-a7a5-7980d7a558d1,X,34,SV,27/04/2025 13:15,WEB,TRANSFERENCIA,113,GTQ,14.46,1,0
9344,B6,JetBlue,B60482,HAV,MEX,08/06/2024 16:45,06/08/2024 18:51,106,ON_TIME,0,B777,ECONOMY,43F,e5809144-ed86-4e89-81d8-023afa3d0e3c,F,31,US,02/10/2024 12:35,WEB,PUNTOS,79.23,USD,79.23,1,0
9345,AM,Aeromexico,AM7896,BOG,lim,03/03/2025 10:33,03/03/2025 16:38,361,ON_TIME,0,B737,PREMIUM_ECONOMY,13D,6f61d236-d57a-44f0-86de-1cdf183c423a,F,29,HN,05/12/2024 01:27,APP,TARJETA,103.88,USD,103.88,1,0
9346,FR,Ryanair,FR5499,BCN,SJO,16/04/2024 10:15,16/04/2024 13:39,140,DELAYED,73,A321,ECONOMY,36F,8ca18ddc-9d93-4418-a39f-648ad7a30d0b,M,23,HN,30/12/2023 02:02,AGENCIA,TRANSFERENCIA,59.81,GTQ,7.66,2,1
9347,AA,AMERICAN AIRLINES,AA8706,HAV,BOG,05/04/2025 17:01,05/04/2025 19:19,129,ON_TIME,0,E190,ECONOMY,22B,cddbdc35-b3b5-4c5a-9e5c-3fa8c7c02159,X,44,MX,02/01/2025 11:46,AEROPUERTO,EFECTIVO,55.75,MXN,3.23,1,0
9348,B6,JetBlue,B61458,SJO,LIM,24/01/2024 14:37,24/01/2024 20:15,324,ON_TIME,0,B737,ECONOMY,16C,fe896c9a-6411-4c02-ba2e-94da07860650,F,29,CR,10/09/2023 03:29,AEROPUERTO,EFECTIVO,116.21,USD,116.21,0,0
9349,DL,Delta,DL2819,MIA,GUA,02/09/2025 10:43,09/02/2025 12:52,124,ON_TIME,0,B739,PREMIUM_ECONOMY,12E,89a57f8c-4671-4275-98ab-ad8fb7e1fedf,F,29,ES,08/04/2025 09:12,AEROPUERTO,EFECTIVO,146.96,MXN,8.52,2,1
9350,DL,Delta,DL1232,BCN,LIM,25/05/2024 18:51,25/05/2024 21:53,174,ON_TIME,0,B738,ECONOMY,37A,e9f739f9-67c6-4d38-9818-c45936ce6d7a,F,26,MX,17/05/2024 14:29,CALL_CENTER,PAYPAL,56.38,MXN,3.27,0,0
9351,B6,JetBlue,B66196,LAX,LIM,23/05/2025 08:04,23/05/2025 09:29,65,ON_TIME,0,A320,ECONOMY,29E,17c0f61c-509f-4de6-9f79-6a596a4a93f4,M,13,PA,07/03/2025 14:41,APP,TRANSFERENCIA,128.95,USD,128.95,0,0
9352,FR,Ryanair,FR3088,MAD,SJO,11/11/2024 00:06,11/11/2024 04:54,284,ON_TIME,0,A321,ECONOMY,23A,7591b655-6ea8-47af-841f-d5e162783512,M,19,CR,09-29-2024 02:30 PM,APP,TRANSFERENCIA,105.8,MXN,6.14,0,0
9353,UA,UNITED,UA8516,MIA,SAL,16/04/2025 09:19,04-16-2025 02:14 PM,290,ON_TIME,0,B777,PREMIUM_ECONOMY,12F,49b656e3-1aa9-40f0-881d-c1a17030a2d9,M,21,US,03/04/2025 21:06,APP,EFECTIVO,174.37,GTQ,22.32,1,0
9354,AV,Avianca,AV8733,CUN,BCN,17/08/2025 04:55,08-17-2025 08:57 AM,230,ON_TIME,0,B738,ECONOMY,17F,24a281da-4843-4a07-ae53-d6af4d94c4ef,M,62,CU,05-26-2025 08:11 AM,APP,TARJETA,45.14,USD,45.14,1,0
9355,FR,Ryanair,FR2864,MIA,PTY,15/05/2025 15:45,15/05/2025 20:29,106,DELAYED,170,B738,ECONOMY,34F,edbf3ef3-f40a-4a6c-a4c6-8e8708651f9e,F,19,US,02/11/2025 12:41,AEROPUERTO,TARJETA,106.76,MXN,6.19,1,0
9356,BA,British Airways,BA1420,BCN,SJO,31/10/2024 17:37,31/10/2024 20:57,185,ON_TIME,0,B777,BUSINESS,5B,1fec5c7f-ec73-4a50-9cb5-ff8842f3e4cd,F,40,MX,28/09/2024 11:23,AGENCIA,EFECTIVO,235.18,USD,235.18,1,0
9357,CM,Copa Airlines,CM0921,SJO,MIA,21/05/2025 10:57,,,CANCELLED,,B787,ECONOMY,,7426c3fc-68db-4859-8de7-9c798e12e2b1,F,26,CU,16/04/2025 09:42,APP,PAYPAL,163.31,MXN,9.47,1,0
9358,WN,SOUTHWEST,WN9585,SJO,SAP,23/08/2024 06:07,23/08/2024 10:01,212,ON_TIME,0,B777,ECONOMY,31E,94dc4436-b8ac-4e27-b954-3546cc3683ac,F,35,CR,22/05/2024 22:40,CALL_CENTER,EFECTIVO,53.2,USD,53.2,0,0
9359,IB,Iberia,IB4003,BCN,LAX,17/12/2024 13:56,17/12/2024 15:26,88,ON_TIME,0,CRJ9,ECONOMY,40D,8fc21623-7a8d-430a-a239-e762d36b325c,F,30,CR,07/11/2024 08:40,APP,PAYPAL,53.45,MXN,3.1,0,0
9360,LA,LATAM,LA1379,CUN,LIM,09/10/2024 23:39,11/09/2024 04:38,282,ON_TIME,0,B737,BUSINESS,4F,b02b84b9-b04f-4631-98ee-213df9edb6e4,F,54,US,15/06/2024 16:43,CALL_CENTER,TRANSFERENCIA,142.21,GTQ,18.2,1,0
9361,FR,Ryanair,FR3997,LIM,JFK,03-13-2025 04:38 AM,13/03/2025 12:00,419,ON_TIME,0,B738,ECONOMY,25C,3998316c-7594-4fa1-9791-05e420fc84c9,M,40,HN,01-17-2025 11:02 PM,CALL_CENTER,PAYPAL,69.08,USD,69.08,1,0
9362,DL,Delta,DL7252,MIA,LAX,15/01/2024 01:15,01-15-2024 07:04 AM,328,ON_TIME,0,A320,ECONOMY,18D,0582d34a-79e8-4864-97ec-d6a3830ce00b,Masculino,25,PA,22/11/2023 10:56,APP,TARJETA,41.74,USD,41.74,2,1
9363,WN,Southwest,WN7687,HAV,LIM,03/01/2024 21:38,02/03/2024 01:36,225,ON_TIME,0,E190,ECONOMY,36A,aaa53cb4-b2ed-4ae1-9130-11fe3250d872,F,41,CR,02-14-2024 11:29 AM,CALL_CENTER,EFECTIVO,128.34,EUR,139.89,3,2
9364,WN,Southwest,WN8692,GUA,MAD,02-16-2025 04:04 AM,02-16-2025 07:15 AM,175,ON_TIME,0,A319,ECONOMY,27E,808991d7-8ea0-46c8-92df-7db73cc5789b,Femenino,22,ES,09/11/2024 16:56,CALL_CENTER,EFECTIVO,47.43,USD,47.43,0,0
9365,AM,AEROMEXICO,AM3328,MAD,MIA,28/03/2024 23:59,03-29-2024 02:23 AM,149,ON_TIME,0,A320,ECONOMY,31C,a659df4b-d3de-44fd-b558-e6e4405fb04a,F,44,US,17/01/2024 06:57,AEROPUERTO,EFECTIVO,45.78,USD,45.78,0,0
9366,UA,United,UA8494,LIM,BCN,01/11/2025 17:39,01/11/2025 20:13,154,ON_TIME,0,A319,BUSINESS,4C,ac0fe48f-9e22-41ef-aa25-ea64890f1837,F,49,PA,21/08/2025 23:55,CALL_CENTER,PAYPAL,130.57,USD,130.57,0,0
9367,CM,COPA AIRLINES,CM5190,PTY,SAL,08-30-2024 02:41 AM,30/08/2024 06:04,196,ON_TIME,0,A319,ECONOMY,34F,76dadcba-158b-46b1-844f-6d01bda2232b,M,19,CO,22/06/2024 02:32,AGENCIA,PUNTOS,88.85,USD,88.85,2,1
9368,FR,Ryanair,FR6901,BCN,LIM,07/08/2025 21:47,08/07/2025 23:13,92,ON_TIME,0,B777,BUSINESS,7A,539e604f-5b8e-4f7e-9416-6c1581315638,Masculino,20,SV,20/04/2025 04:52,APP,PUNTOS,"139,90",USD,139.9,1,0
9369,DL,Delta,DL9639,LIM,mia,23/05/2024 06:04,23/05/2024 08:59,175,ON_TIME,0,B738,ECONOMY,27E,3fb2f7e8-42c8-4c4f-9156-5964092db2bd,Femenino,38,MX,17/02/2024 11:24,AEROPUERTO,TARJETA,34.81,USD,34.81,1,0
9370,UA,UNITED,UA1694,HAV,LIM,26/01/2025 17:46,01-27-2025 12:45 AM,395,ON_TIME,0,CRJ9,ECONOMY,37E,47df984a-4016-496f-b9db-c630885b28f7,M,55,CO,12-19-2024 02:50 AM,AEROPUERTO,PUNTOS,82.7,USD,82.7,0,0
9371,DL,Delta,DL8522,BCN,MAD,11/06/2025 01:36,06/11/2025 07:32,366,ON_TIME,0,B777,ECONOMY,17F,a52a1f20-5f97-4147-bb78-7a0eb1f54c78,M,17,US,28/05/2025 05:31,APP,EFECTIVO,57.05,USD,57.05,1,0
9372,CM,Copa Airlines,CM9583,MEX,LIM,16/02/2024 13:25,16/02/2024 17:09,200,ON_TIME,0,B738,ECONOMY,43F,ffd03549-c951-40df-84bf-092442b48f31,F,46,CR,29/12/2023 09:18,CALL_CENTER,TARJETA,"100,52",USD,100.52,1,0
9373,WN,Southwest,WN4198,MEX,MIA,07-30-2024 11:17 AM,30/07/2024 16:57,320,ON_TIME,0,CRJ9,FIRST,1A,35d002cb-7787-4b29-83f1-60a2ee5af8d1,F,52,CO,28/06/2024 17:41,APP,PAYPAL,243.73,GTQ,31.2,1,0
9374,UA,United,UA7312,GUA,HAV,11/03/2025 20:43,03/11/2025 22:28,114,ON_TIME,0,E190,FIRST,2A,013eb68b-4d4e-4caf-a572-f698819bf74e,F,37,GT,02/11/2025 01:10,APP,TRANSFERENCIA,359.37,EUR,391.71,1,0
9375,AA,American Airlines,AA9627,LAX,JFK,01/03/2024 00:05,,,CANCELLED,,B767,ECONOMY,,b3ea46ef-bb3d-414c-a4f3-9bb4de950220,M,43,,21/12/2023 00:00,AGENCIA,PAYPAL,120.85,GTQ,15.47,2,1
9376,LA,LATAM,LA23O4,LAX,mad,12/08/2024 09:02,12/08/2024 11:08,62,DELAYED,43,B787,BUSINESS,8A,69795dc6-858f-46ea-bb3e-d0033002e8d5,M,24,SV,01/05/2024 16:23,AGENCIA,TARJETA,172.17,USD,172.17,1,0
9377,IB,Iberia,IB2903,CUN,GUA,06/08/2025 04:26,08/06/2025 10:51,365,ON_TIME,0,B767,ECONOMY,16F,3d3edb51-cbbb-4c25-8140-312fee5e8f5b,F,26,GT,31/05/2025 05:57,AEROPUERTO,PAYPAL,79.96,MXN,4.64,2,1
9378,LA,LATAM,LA9269,MEX,MAD,11/11/2024 19:20,11/11/2024 22:44,205,ON_TIME,0,A320,BUSINESS,7F,8ab38659-e1e7-4224-89d4-acb45299f100,F,43,US,08/01/2024 16:44,APP,TRANSFERENCIA,100.43,USD,100.43,1,0
9379,AA,American Airlines,AA9903,MIA,MAD,06/10/2025 14:20,10/06/2025 17:41,184,ON_TIME,0,A319,ECONOMY,38C,cb082cb9-a6c8-4494-a2dc-44f955205226,M,48,PA,08-22-2025 02:47 PM,AGENCIA,EFECTIVO,54.67,USD,54.67,1,0
9380,B6,JetBlue,B67091,SAP,BOG,21/03/2025 22:20,03-22-2025 01:39 AM,76,DELAYED,131,B757,ECONOMY,38C,7e134fff-9b4b-44de-9874-73b80671f381,F,30,SV,18/01/2025 03:04,APP,TARJETA,125.89,USD,125.89,1,0
9381,WN,Southwest,WN6586,CUN,LIM,10/09/2024 03:51,09/10/2024 09:22,308,ON_TIME,0,B737,ECONOMY,17B,549e21ab-0fa1-4651-9385-5c93ff5d3284,F,38,PA,08/02/2024 06:19,APP,TRANSFERENCIA,91.73,GTQ,11.74,2,1
9382,UA,United,UA5838,LAX,JFK,11/06/2024 15:44,11/06/2024 17:23,77,ON_TIME,0,A321,ECONOMY,21B,195fbe16-0e19-40a1-bf07-0156a07d16a0,M,18,US,09/05/2024 12:57,CALL_CENTER,EFECTIVO,56.52,USD,56.52,1,0
9383,UA,United,UA6977,MEX,SAL,23/04/2024 01:57,,,CANCELLED,,B737,ECONOMY,,2a983240-05e8-4f07-98b4-a90647a7d713,M,46,PE,31/12/2023 01:56,APP,EFECTIVO,66.27,GTQ,8.48,1,0
9384,AM,Aeromexico,AM8850,MIA,SAP,29/09/2024 13:55,29/09/2024 16:37,142,ON_TIME,0,B787,BUSINESS,7B,4991d662-2a3d-45fd-9a25-aa90ed0e190f,M,27,MX,18/07/2024 09:40,CALL_CENTER,PUNTOS,251.11,USD,251.11,2,1
9385,IB,Iberia,ib7471,LAX,LIM,21/05/2025 00:32,21/05/2025 08:47,252,DELAYED,221,A321,ECONOMY,37B,1101f211-43d6-4daa-85d4-402a2f410e25,F,20,PA,03/03/2025 05:05,WEB,EFECTIVO,89.5,USD,89.5,0,0
9386,AA,American Airlines,AA1287,JFK,LIM,27/08/2024 04:36,27/08/2024 09:18,270,ON_TIME,0,B757,ECONOMY,42C,baecf46b-d75b-45cb-84c2-fcead2c9c6f8,M,34,US,19/07/2024 19:47,AGENCIA,TARJETA,81.37,EUR,88.69,1,0
9387,AV,AVIANCA,AV3624,LIM,BCN,06-28-2025 11:31 AM,28/06/2025 12:41,61,ON_TIME,0,B767,ECONOMY,19F,92e593ca-c561-4b0f-a99f-904deb2d211d,M,27,HN,15/04/2025 18:06,APP,PUNTOS,66.49,USD,66.49,2,1
9388,LA,LATAM,LA0972,MAD,HAV,14/09/2024 09:24,14/09/2024 16:13,399,ON_TIME,0,B787,PREMIUM_ECONOMY,11B,232e439e-fb01-4488-b4c9-330e8bafd9b6,F,19,CO,16/07/2024 04:18,WEB,EFECTIVO,130.19,GTQ,16.66,2,1
9389,DL,DELTA,DL7161,MEX,SJO,12/08/2025 14:24,12/08/2025 21:14,419,ON_TIME,0,B737,ECONOMY,43B,87c5cd58-b072-4a77-9f59-72dc3a4657aa,M,25,SV,28/07/2025 07:12,AEROPUERTO,PAYPAL,114.33,EUR,124.62,3,2
9390,AV,Avianca,AV6715,MEX,HAV,07/04/2024 23:30,08/04/2024 03:22,229,ON_TIME,0,A321,ECONOMY,24D,449fdef2-dc4f-4f86-af72-c371cf646167,F,31,SV,18/12/2023 02:58,AGENCIA,PUNTOS,56.24,GTQ,7.2,2,1
9391,B6,JETBLUE,B60095,LIM,BCN,11/09/2024 12:57,09/11/2024 19:53,391,ON_TIME,0,B739,ECONOMY,34D,e85047dc-e6fd-4fe4-a52d-166273bb6dbb,F,30,GT,27/08/2024 19:09,WEB,TARJETA,70.54,USD,70.54,1,0
9392,B6,JetBlue,B64390,jfk,MAD,07/03/2024 12:04,07/03/2024 17:45,338,ON_TIME,0,B737,ECONOMY,25D,8256c29c-3947-4291-ad4e-656dbbd05491,F,47,HN,12-24-2023 11:33 PM,CALL_CENTER,PUNTOS,"71,58",USD,71.58,1,0
9393,FR,Ryanair,FR6438,LAX,SJO,11-13-2025 12:23 PM,11-13-2025 05:15 PM,274,ON_TIME,0,B757,ECONOMY,36B,125db310-83b0-43af-9042-b788aa40f290,M,30,US,10-15-2025 08:49 PM,CALL_CENTER,TARJETA,133.49,USD,133.49,3,2
9394,LA,LATAM,LA6769,SAP,SAL,15/02/2025 16:15,15/02/2025 19:49,192,ON_TIME,0,B777,PREMIUM_ECONOMY,11D,64ed1769-d910-4879-bac3-cd6c6031de6e,F,40,ES,17/01/2025 09:52,WEB,EFECTIVO,196.78,USD,196.78,1,0
9395,FR,Ryanair,fr9135,MAD,CUN,21/04/2024 11:28,,,CANCELLED,,B739,ECONOMY,,5383e865-0984-4079-871a-4049e87322aa,F,50,MX,03-14-2024 10:28 PM,AGENCIA,PAYPAL,59.71,GTQ,7.64,1,0
9396,IB,Iberia,IB9411,SJO,MIA,01/04/2025 03:04,01/04/2025 05:13,120,ON_TIME,0,A319,ECONOMY,24F,83d7869d-42ad-40d5-9c7a-f7d34f577ee8,M,46,PE,18/12/2024 04:26,AGENCIA,PAYPAL,138.91,USD,138.91,1,0
9397,BA,British Airways,BA7380,SAL,MIA,23/09/2025 16:14,09-23-2025 08:46 PM,250,ON_TIME,0,E190,ECONOMY,28B,96e33af9-37f1-4bca-be92-690a79bbec40,X,53,ES,08-15-2025 05:36 PM,WEB,PAYPAL,115.1,USD,115.1,1,0
9398,DL,Delta,DL1469,SAP,SJO,02/02/2025 04:13,02/02/2025 08:18,140,DELAYED,113,A321,BUSINESS,5B,8095984a-9e17-47c1-b7bf-3f6384f60059,M,46,CR,06/11/2024 11:08,,TARJETA,161.17,USD,161.17,1,0
9399,B6,JetBlue,B64253,MIA,BCN,28/03/2024 09:36,03-28-2024 11:48 AM,136,ON_TIME,0,B777,ECONOMY,22A,d8934d56-079a-43ab-9901-07179a3d700c,M,23,CU,19/12/2023 14:53,AEROPUERTO,TRANSFERENCIA,72,USD,72,1,0
9400,AM,Aeromexico,AM1119,MIA,BOG,22/08/2024 06:46,22/08/2024 13:45,410,ON_TIME,0,B787,PREMIUM_ECONOMY,13B,7dfe62c8-ab1d-4e88-b277-b96df44ead30,M,12,PA,05/05/2024 16:11,CALL_CENTER,TRANSFERENCIA,175.93,EUR,191.76,1,0
9401,B6,JetBlue,b68935,MAD,SJO,10/07/2025 10:26,07/10/2025 14:27,228,ON_TIME,0,B757,ECONOMY,33A,59811bcb-04ea-4468-9448-52e6bb6b1826,M,30,MX,07/08/2025 08:05,AEROPUERTO,TRANSFERENCIA,127.99,USD,127.99,2,1
9402,B6,JetBlue,B65333,BOG,MEX,20/05/2024 11:14,20/05/2024 20:17,294,DELAYED,227,B737,BUSINESS,6E,b6f9c07d-f06e-4146-b51d-103c4b9cfd8a,M,17,PE,31/01/2024 09:55,WEB,TRANSFERENCIA,261.76,EUR,285.32,3,2
9403,WN,Southwest,WN9875,BOG,PTY,31/05/2025 11:56,05-31-2025 03:49 PM,220,ON_TIME,0,B767,ECONOMY,17B,852bc0b4-b6f6-4b7b-88e5-a4ffa35b1c60,Femenino,27,MX,05-21-2025 03:51 PM,AGENCIA,TARJETA,"51,96",GTQ,6.65,1,0
9404,AV,Avianca,AV1147,LAX,mex,03/09/2025 07:19,09/03/2025 15:25,411,DELAYED,78,A319,ECONOMY,35C,58604525-3e78-4dbd-9dd8-fd686d26386a,F,55,SV,14/01/2025 11:43,WEB,PUNTOS,120.01,GTQ,15.36,1,0
9405,LA,LATAM,LA4636,LIM,SAP,05/09/2025 06:02,09/05/2025 06:53,60,ON_TIME,0,B757,ECONOMY,35B,01ba44fe-b842-44c3-9e1e-4a9ac39a32d1,M,36,CU,08/04/2025 17:35,APP,EFECTIVO,82.42,USD,82.42,1,0
9406,AA,American Airlines,AA2555,HAV,SJO,19/12/2025 02:41,19/12/2025 06:26,229,ON_TIME,0,B787,ECONOMY,41D,8ef43758-043b-4701-b337-85e2e2940a13,M,39,PA,09-16-2025 08:15 PM,AGENCIA,PUNTOS,"87,19",USD,87.19,1,0
9407,AV,Avianca,av4552,LIM,BCN,20/07/2025 21:22,07-21-2025 12:00 AM,136,ON_TIME,0,CRJ9,ECONOMY,38A,91feebc7-cea5-46d2-bebc-aa75d577aa1d,M,23,ES,27/06/2025 14:50,AGENCIA,PAYPAL,70.51,USD,70.51,0,0
9408,IB,Iberia,IB1861,CUN,MAD,20/08/2024 05:10,,,CANCELLED,,B787,ECONOMY,,a34c3dd7-0c97-417b-b439-72170ca1003e,M,59,MX,04/06/2024 08:40,WEB,TRANSFERENCIA,207.53,USD,207.53,1,0
9409,DL,Delta,DL6958,GUA,LIM,13/04/2024 08:10,04-13-2024 09:50 AM,110,ON_TIME,0,B737,BUSINESS,9B,fd4fce8d-3722-4f7e-95bc-760506e5a35b,F,54,HN,21/03/2024 14:12,APP,PAYPAL,211.84,MXN,12.29,1,0
9410,WN,Southwest,WN5487,LIM,SJO,05/07/2025 21:55,07/06/2025 04:25,396,ON_TIME,0,A320,ECONOMY,22B,ab19174e-4922-4a5c-9e3c-1d8acaa55b4f,M,29,CU,15/04/2025 23:06,WEB,TRANSFERENCIA,61.6,EUR,67.14,2,1
9411,FR,RYANAIR,FR4992,LAX,MAD,08/02/2024 14:49,02/08/2024 16:08,72,ON_TIME,0,B737,ECONOMY,32F,da501e56-a473-4d34-bd49-4aa4f6ace227,M,24,CU,01/08/2024 05:43,AGENCIA,TRANSFERENCIA,67.11,USD,67.11,0,0
9412,AV,AVIANCA,AV6098,MIA,HAV,12/09/2025 11:46,12/09/2025 16:12,272,ON_TIME,0,B757,ECONOMY,42B,1eac4c35-7523-4c64-ae80-bbb123cb98e4,F,61,ES,06/09/2025 05:05,CALL_CENTER,TRANSFERENCIA,153.27,USD,153.27,1,0
9413,WN,Southwest,WN3148,SJO,SAL,27/12/2024 22:30,28/12/2024 02:55,113,DELAYED,145,B787,PREMIUM_ECONOMY,15C,88094cb8-62db-4bc2-bc23-d3f56704d2e6,f,43,ES,26/11/2024 06:11,AGENCIA,EFECTIVO,78.56,MXN,4.56,1,0
9414,CM,COPA AIRLINES,cm7334,MAD,BOG,09/10/2025 03:48,09/10/2025 06:40,167,ON_TIME,0,B777,ECONOMY,17F,8a77f65e-c5ff-48ba-b486-a24847ccc8e1,M,45,CU,18/09/2025 10:27,AGENCIA,TARJETA,74.92,USD,74.92,2,1
9415,B6,JetBlue,B65933,BOG,MAD,14/02/2025 23:28,15/02/2025 01:06,102,ON_TIME,0,B757,ECONOMY,32E,126d2b21-b2fd-47d8-976d-203a18ea3572,F,6,SV,01-26-2025 11:41 PM,CALL_CENTER,PUNTOS,90.06,GTQ,11.53,1,0
9416,IB,Iberia,IB8150,CUN,SAP,25/05/2025 00:15,25/05/2025 02:17,115,ON_TIME,0,B767,ECONOMY,38D,aecf4931-09d4-47a9-9aa7-a93d16c75ff1,F,23,PA,17/05/2025 14:50,AEROPUERTO,PUNTOS,61.39,USD,61.39,1,0
9417,UA,United,UA7147,SAP,HAV,06/08/2025 21:50,,,CANCELLED,,B757,ECONOMY,,889bb238-5634-476f-b05b-894cfdd40752,F,30,CO,16/02/2025 15:24,AEROPUERTO,EFECTIVO,68.41,MXN,3.97,1,0
9418,LA,LATAM,LA8444,MIA,MEX,27/09/2024 05:49,27/09/2024 09:10,188,ON_TIME,0,B777,ECONOMY,30C,cbd2d036-d588-47db-b59b-1e03164bbdfa,F,33,HN,15/06/2024 03:11,WEB,PUNTOS,79.14,MXN,4.59,2,1
9419,LA,LATAM,LA4348,MAD,CUN,07-17-2024 11:11 AM,17/07/2024 15:58,295,ON_TIME,0,B767,ECONOMY,20C,2d6caee0-3eec-4b9d-a333-965443f59f32,F,9,MX,04/05/2024 22:37,AEROPUERTO,TARJETA,138.67,USD,138.67,1,0
9420,AV,AVIANCA,AV2694,BOG,GUA,10-15-2024 08:24 PM,15/10/2024 22:13,96,ON_TIME,0,A319,BUSINESS,7A,7c98444e-c66a-489b-9d8d-8b785c57724d,M,21,GT,30/08/2024 20:26,AEROPUERTO,EFECTIVO,128.39,MXN,7.45,1,0
9421,WN,Southwest,WN7150,LIM,PTY,05/11/2024 20:11,11/06/2024 01:40,317,ON_TIME,0,A321,ECONOMY,18A,92520dd8-6a66-4736-8e8a-90af74ffcb01,M,29,CO,25/07/2024 05:23,AEROPUERTO,PAYPAL,78.42,USD,78.42,1,0
9422,DL,Delta,DL6615,MEX,SAL,11/01/2024 07:51,01/11/2024 09:12,58,ON_TIME,0,B787,ECONOMY,31E,a8195640-2531-4538-8a2d-78ea94f1c27b,F,52,CU,22/12/2023 07:03,AGENCIA,TARJETA,89.51,USD,89.51,1,0
